Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
pig,0.17.0,pig.pig-release-0.17.0.test.org.apache.pig.builtin,TestAvroStorage,verifyResults,Complex Method,"pmd,experts","Ambiguous: Type 'TestAvroStorage' found in 2 locations, none in package 'pig.pig-release-0.17.0.test.org.apache.pig.builtin'. Paths: test/org/apache/pig/builtin/TestAvroStorage.java; contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/avro/TestAvroStorage.java","Ambiguous: Type 'TestAvroStorage' found in 2 locations, none in package 'pig.pig-release-0.17.0.test.org.apache.pig.builtin'. Paths: test/org/apache/pig/builtin/TestAvroStorage.java; contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/avro/TestAvroStorage.java.TestAvroStorage.verifyResults.Complex Method",0.17.0,0.17.0,0.17.0,1
pig,0.7.0,test.org.apache.hadoop.zebra.mapred,TestBasicTableIOFormatLocalFS,,God Class,"pmd,experts","Ambiguous: Type 'TestBasicTableIOFormatLocalFS' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.mapred'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestBasicTableIOFormatLocalFS.java; contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestBasicTableIOFormatLocalFS.java","Ambiguous: Type 'TestBasicTableIOFormatLocalFS' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.mapred'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestBasicTableIOFormatLocalFS.java; contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestBasicTableIOFormatLocalFS.java.TestBasicTableIOFormatLocalFS..God Class",0.7.0,0.12.1,0.13.0-rc0,22
pig,0.7.0,test.org.apache.hadoop.zebra.mapreduce,TestBasicTableIOFormatLocalFS,,God Class,"pmd,experts","Ambiguous: Type 'TestBasicTableIOFormatLocalFS' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.mapreduce'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestBasicTableIOFormatLocalFS.java; contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestBasicTableIOFormatLocalFS.java","Ambiguous: Type 'TestBasicTableIOFormatLocalFS' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.mapreduce'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestBasicTableIOFormatLocalFS.java; contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestBasicTableIOFormatLocalFS.java.TestBasicTableIOFormatLocalFS..God Class",0.7.0,0.12.1,0.13.0-rc0,22
pig,0.10.0-rc0,pig.pig-release-0.10.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.10.0-rc0,0.10.0-rc0,0.10.0,1
pig,0.10.0,pig.pig-release-0.10.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.10.0,0.10.0,0.10.1-rc0,1
pig,0.10.1-rc0,pig.pig-release-0.10.1-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.1-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.1-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.10.1-rc0,0.10.1-rc0,0.10.1,1
pig,0.10.1,pig.pig-release-0.10.1.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.1.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.10.1.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.10.1,0.10.1,0.11.0-rc0,1
pig,0.11.0-rc0,pig.pig-release-0.11.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.11.0-rc0,0.11.0-rc0,0.11.0,1
pig,0.11.0,pig.pig-release-0.11.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.11.0,0.11.0,0.11.1-rc0,1
pig,0.11.1-rc0,pig.pig-release-0.11.1-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.1-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.1-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.11.1-rc0,0.11.1-rc0,0.11.1,1
pig,0.11.1,pig.pig-release-0.11.1.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.1.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.11.1.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.11.1,0.11.1,0.12.0-rc0,1
pig,0.12.0-rc0,pig.pig-release-0.12.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.12.0-rc0,0.12.0-rc0,0.12.0,1
pig,0.12.0,pig.pig-release-0.12.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.12.0,0.12.0,0.12.1-rc0,1
pig,0.12.1-rc0,pig.pig-release-0.12.1-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.1-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.1-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.12.1-rc0,0.12.1-rc0,0.12.1,1
pig,0.12.1,pig.pig-release-0.12.1.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.1.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.12.1.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.12.1,0.12.1,0.13.0-rc0,1
pig,0.13.0-rc0,pig.pig-release-0.13.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.13.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.13.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.13.0-rc0,0.13.0-rc0,0.13.0,1
pig,0.13.0,pig.pig-release-0.13.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.13.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.13.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.13.0,0.13.0,0.14.0-rc0,1
pig,0.14.0-rc0,pig.pig-release-0.14.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.14.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.14.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.14.0-rc0,0.14.0-rc0,0.14.0,1
pig,0.14.0,pig.pig-release-0.14.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.14.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.14.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.14.0,0.14.0,0.15.0-rc0,1
pig,0.15.0-rc0,pig.pig-release-0.15.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.15.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.15.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.15.0-rc0,0.15.0-rc0,0.15.0,1
pig,0.15.0,pig.pig-release-0.15.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.15.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.15.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.15.0,0.15.0,0.16.0-rc0,1
pig,0.16.0-rc0,pig.pig-release-0.16.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.16.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.16.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.16.0-rc0,0.16.0-rc0,0.16.0,1
pig,0.16.0,pig.pig-release-0.16.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.16.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.16.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.16.0,0.16.0,0.17.0-rc0,1
pig,0.17.0-rc0,pig.pig-release-0.17.0-rc0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.17.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.17.0-rc0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.17.0-rc0,0.17.0-rc0,0.17.0,1
pig,0.17.0,pig.pig-release-0.17.0.test.org.apache.pig.test,TestBoolean,,God Class,"pmd,experts","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.17.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java","Ambiguous: Type 'TestBoolean' found in 2 locations, none in package 'pig.pig-release-0.17.0.test.org.apache.pig.test'. Paths: test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/TestBoolean.java; test/org/apache/pig/test/TestBoolean.java.TestBoolean..God Class",0.17.0,0.17.0,0.17.0,1
pig,0.4.0-rc0,test.org.apache.hadoop.zebra.io,TestCollection,,God Class,"pmd,experts","Ambiguous: Type 'TestCollection' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.io'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCollection.java; contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java","Ambiguous: Type 'TestCollection' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.io'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCollection.java; contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java.TestCollection..God Class",0.4.0-rc0,0.12.1,0.13.0-rc0,27
pig,0.4.0-rc0,test.org.apache.hadoop.zebra.io,TestCollection,testRead3,Complex Method,"pmd,experts","Ambiguous: Type 'TestCollection' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.io'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCollection.java; contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java","Ambiguous: Type 'TestCollection' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.io'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCollection.java; contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java.TestCollection.testRead3.Complex Method",0.4.0-rc0,0.12.1,0.13.0-rc0,27
pig,0.4.0-rc0,test.org.apache.hadoop.zebra.io,TestCollection,testRead5,Complex Method,"pmd,experts","Ambiguous: Type 'TestCollection' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.io'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCollection.java; contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java","Ambiguous: Type 'TestCollection' found in 2 locations, none in package 'test.org.apache.hadoop.zebra.io'. Paths: contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCollection.java; contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java.TestCollection.testRead5.Complex Method",0.4.0-rc0,0.6.0,0.7.0,5
