file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/partitions/AbstractBTreePartition.java,org.apache.cassandra.db.partitions.AbstractBTreePartition$SlicesIterator,innerclass,7,7,0,7,7,3,0,6,0,0.33333334,NaN,NaN,2,0,0,1,1,0,1,0,0,0,3,0,0,3,0,0,1,0,0,21,2,1,1,0,0,0,1,4,1,4,3,0,0,0,25,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$add_args$add_argsTupleScheme,innerclass,7,7,0,7,2,2,0,14,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,6,0,2,0,0,0,0,16,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java,org.apache.cassandra.db.compaction.AbstractCompactionStrategy$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/locator/TokenMetadataTest.java,org.apache.cassandra.locator.TokenMetadataTest,class,10,11,1,10,20,1,0,23,1,0.47619048,0.6666667,0.6666667,7,2,6,1,0,0,6,0,0,0,3,3,2,0,0,1,2,0,23,170,0,1,12,0,0,45,13,29,1,25,1,4,0,0,60,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/ReadCommand.java,org.apache.cassandra.db.ReadCommand$CheckForAbort,innerclass,7,7,0,7,7,3,0,5,3,0.0,0.0,0.0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,1,0,0,0,1,0,0,0,33,4,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/generate/SeedManager.java,org.apache.cassandra.stress.generate.SeedManager$LookbackableWriteGenerator$LookbackReadGenerator,innerclass,3,3,0,3,7,2,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,17,2,0,2,0,1,3,3,5,6,4,2,0,0,0,29,2,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/predefined/CqlOperation.java,org.apache.cassandra.stress.operations.predefined.CqlOperation$RowCountHandler,innerclass,7,7,0,7,3,1,0,0,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0,33,3,0,0,0,0,0,0,1,0,1,0,3,0,0,15,12,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java,org.apache.cassandra.thrift.CfSplit$_Fields,enum,1,1,0,1,12,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,39,8,1,1,0,0,5,6,4,1,4,1,0,0,0,61,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/ColumnIdentifier.java,org.apache.cassandra.cql3.ColumnIdentifier$Literal,innerclass,7,7,0,7,13,1,0,12,0,0.42857143,0.71428573,0.71428573,7,0,7,0,0,0,7,0,2,0,2,0,0,2,0,0,2,0,5,35,10,1,0,0,1,0,0,5,0,5,2,0,0,0,43,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/NotFoundException.java,org.apache.cassandra.thrift.NotFoundException$_Fields,enum,1,1,0,1,9,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,33,5,1,1,0,0,2,0,4,1,4,1,0,0,0,48,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$get_indexed_slices_result$get_indexed_slices_resultTupleSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/streaming/messages/IncomingFileMessage.java,org.apache.cassandra.streaming.messages.IncomingFileMessage,class,5,8,3,5,2,2,0,1,0,0.33333334,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,1,3,0,0,0,0,0,0,38,1,0,0,0,0,3,0,3,1,3,0,1,0,0,24,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous8,anonymous,4,4,0,4,2,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,2,0,2,1,0,0,0,18,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/generate/SeedManager.java,org.apache.cassandra.stress.generate.SeedManager$Generator,innerclass,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1026,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous7,anonymous,1,1,0,1,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,1,0,0,0,0,2,0,0,0,12,-1,1
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java,org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor,class,6,10,4,6,23,4,1,18,129,0.76315784,0.0,0.0,19,0,15,1,3,0,18,0,0,2,2,0,1,1,0,0,2,0,2,84,5,0,0,2,0,4,4,3,1,3,1,0,0,0,69,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous6,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9,-1,1
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/tools/StandaloneScrubber.java,org.apache.cassandra.tools.StandaloneScrubber,class,18,19,1,18,21,1,0,45,1,1.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,7,7,0,7,0,0,7,0,16,165,0,5,3,4,3,14,9,28,3,27,6,1,1,0,83,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous5,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$multiget_slice_args$multiget_slice_argsStandardScheme,innerclass,7,7,0,7,18,2,0,31,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,98,0,3,9,0,0,0,5,8,0,4,5,0,0,0,43,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/ValidationTask.java,org.apache.cassandra.repair.ValidationTask,class,7,9,2,7,4,2,0,5,0,0.11111111,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,22,0,0,1,0,0,1,0,4,1,4,1,0,0,0,41,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous4,anonymous,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous3,anonymous,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous2,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/KeySlice.java,org.apache.cassandra.thrift.KeySlice$KeySliceStandardScheme,innerclass,5,5,0,5,12,2,0,23,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3,5,0,0,0,3,6,0,4,5,0,0,0,36,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/sstable/metadata/IMetadataSerializer.java,org.apache.cassandra.io.sstable.metadata.IMetadataSerializer,interface,5,13,8,5,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/Frame.java,org.apache.cassandra.transport.Frame$Compressor,innerclass,6,6,0,6,4,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,3,0,0,0,0,2,0,2,1,0,0,0,15,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$AsyncProcessor$execute_cql3_query,innerclass,7,7,0,7,5,1,0,1,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,1,0,1,0,1,0,1,0,0,24,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_cluster_name_args$describe_cluster_name_argsStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$AsyncProcessor$prepare_cql3_query,innerclass,7,7,0,7,5,1,0,1,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,1,0,1,0,1,0,1,0,0,24,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$Anonymous9,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/db/marshal/DynamicCompositeTypeTest.java,org.apache.cassandra.db.marshal.DynamicCompositeTypeTest,class,15,16,1,15,40,1,0,49,18,0.7307692,0.45454547,0.54545456,13,1,10,3,0,0,12,0,0,0,6,6,0,6,0,0,5,0,14,231,2,4,10,5,11,103,132,63,15,53,3,0,0,0,117,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/auth/FunctionResource.java,org.apache.cassandra.auth.FunctionResource$Level,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/functions/NativeFunction.java,org.apache.cassandra.cql3.functions.NativeFunction,class,3,5,2,3,2,2,2,2,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/CQL3Type.java,org.apache.cassandra.cql3.CQL3Type,interface,3,28,25,3,4,1,0,3,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,478,1,0,0,0,0,0,0,2,0,2,0,0,6,0,147,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/Server.java,org.apache.cassandra.transport.Server$OptionalSecureInitializer$Anonymous2,anonymous,4,4,0,4,3,1,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,1,1,0,1,1,0,0,0,12,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsMode.java,org.apache.cassandra.stress.settings.SettingsMode$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/CreateTypeStatement.java,org.apache.cassandra.cql3.statements.CreateTypeStatement,class,13,15,2,13,22,4,0,25,0,0.5833334,0.53571427,0.53571427,9,1,8,1,0,0,8,0,0,0,4,0,0,4,0,0,4,0,4,54,4,5,2,0,0,4,3,12,2,12,3,0,0,0,61,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/compaction/CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$CompactionExecutor,innerclass,5,5,0,5,10,2,0,13,10,0.0,0.0,0.0,5,0,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,3,0,0,4,3,1,0,0,3,0,0,0,28,10,3
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/filter/DataLimits.java,org.apache.cassandra.db.filter.DataLimits$CQLLimits,innerclass,10,10,0,10,23,4,0,18,15,0.6,0.29090908,0.5090909,15,1,11,4,0,0,11,0,0,0,3,0,0,0,3,0,3,0,1,104,14,1,5,1,2,2,1,8,2,8,2,0,1,0,75,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/config/DatabaseDescriptor.java,org.apache.cassandra.config.DatabaseDescriptor,class,45,87,42,45,404,1,0,92,0,0.95933574,0.0013888889,0.011785714,227,227,223,3,0,1,225,0,0,0,26,26,0,26,0,0,2,0,91,1122,179,6,77,17,20,149,86,148,78,47,3,1,0,0,554,1,17
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$system_update_column_family_args$_Fields,enum,1,1,0,1,10,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,35,6,1,1,0,0,3,2,4,1,4,1,0,0,0,53,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/cassandraConstants.java,org.apache.cassandra.thrift.cassandraConstants,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageServiceMBean.java,org.apache.cassandra.service.StorageServiceMBean,interface,0,1,1,0,108,1,0,0,5778,0.0,0.0,0.0,108,0,106,0,0,2,108,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/OpDistribution.java,org.apache.cassandra.stress.operations.OpDistribution,interface,1,8,7,1,3,1,0,0,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/functions/TimeFcts.java,org.apache.cassandra.cql3.functions.TimeFcts$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsCommand.java,org.apache.cassandra.stress.settings.SettingsCommand$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/CounterSuperColumn.java,org.apache.cassandra.thrift.CounterSuperColumn$CounterSuperColumnStandardScheme,innerclass,5,5,0,5,12,2,0,23,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3,5,0,0,0,3,6,0,4,5,0,0,0,33,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/RangeTombstoneList.java,org.apache.cassandra.db.RangeTombstoneList$Anonymous3,anonymous,2,2,0,2,7,1,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9,4,0,2,0,0,0,2,1,0,1,1,0,0,0,16,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/sstable/Component.java,org.apache.cassandra.io.sstable.Component$Type,enum,1,1,0,1,6,1,0,1,0,0.0,1.0,1.0,3,1,0,0,0,3,3,0,0,0,1,0,0,0,0,1,1,0,0,12,2,2,0,0,0,11,0,1,0,1,3,0,0,0,27,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/index/StubIndex.java,org.apache.cassandra.index.StubIndex$Anonymous1,anonymous,3,3,0,3,7,1,0,2,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/RangeTombstoneList.java,org.apache.cassandra.db.RangeTombstoneList$Anonymous4,anonymous,2,2,0,2,7,1,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9,4,0,2,0,0,0,3,1,0,1,1,0,0,0,15,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/exceptions/WriteTimeoutException.java,org.apache.cassandra.exceptions.WriteTimeoutException,class,3,5,2,3,1,7,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/filter/ColumnFilter.java,org.apache.cassandra.db.filter.ColumnFilter$Builder,innerclass,9,9,0,9,16,1,0,13,11,0.6666667,0.3,0.3,7,0,5,2,0,0,5,0,0,0,3,0,0,3,0,0,1,0,6,41,6,1,7,0,0,0,0,9,0,6,2,0,0,0,35,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$get_count_args$get_count_argsStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$AsyncProcessor$describe_keyspaces$Anonymous21,anonymous,4,4,0,4,5,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,2,0,2,0,8,0,4,1,0,0,0,19,-1,2
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$system_add_keyspace_result$system_add_keyspace_resultStandardScheme,innerclass,6,6,0,6,13,2,0,20,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,7,0,0,0,3,4,0,1,3,0,0,0,31,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$remove_counter_args,innerclass,17,17,0,17,104,3,0,47,192,0.86419755,0.34761906,0.51746035,36,0,34,2,0,0,36,0,0,0,9,6,4,5,0,0,6,0,6,451,40,0,24,2,6,20,11,48,3,23,2,0,5,0,147,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$LocalMutationRunnable,innerclass,3,3,0,3,4,1,0,8,1,0.5,0.0,0.0,2,0,1,0,1,0,2,1,1,0,1,0,0,1,0,0,1,0,4,25,1,0,0,1,0,0,0,4,1,4,1,1,0,0,39,1034,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/dht/RangeStreamer.java,org.apache.cassandra.dht.RangeStreamer$FailureDetectorSourceFilter,innerclass,2,2,0,2,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Sets.java,org.apache.cassandra.cql3.Sets$Discarder,innerclass,7,7,0,7,6,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,0,1,1,0,2,0,2,1,0,0,0,37,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/memory/BufferPool.java,org.apache.cassandra.utils.memory.BufferPool$Debug,innerclass,1,1,0,1,4,1,0,1,0,0.33333334,0.6666667,1.0,3,0,0,0,0,3,3,0,0,0,2,0,0,0,0,2,1,0,0,14,0,1,1,0,0,0,1,3,0,2,1,0,0,0,10,24,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/StorageProxy.java,org.apache.cassandra.service.StorageProxy$WritePerformer,interface,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/functions/TimeFcts.java,org.apache.cassandra.cql3.functions.TimeFcts$Anonymous9,anonymous,2,2,0,2,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,2,0,0,0,1,2,0,2,1,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/db/ColumnsTest.java,org.apache.cassandra.db.ColumnsTest,class,11,13,2,11,58,1,0,93,256,0.7916667,0.0,0.0,24,14,6,18,0,0,6,0,0,0,1,1,0,1,0,0,1,0,56,269,9,22,0,2,0,2,96,64,17,60,2,0,1,1,96,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/functions/TimeFcts.java,org.apache.cassandra.cql3.functions.TimeFcts$Anonymous8,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,1,0,0,0,1,1,0,1,1,0,0,0,6,-1,0
